user_id,email,first_name,last_name,age,gender,country,state_province,city,subscription_plan,subscription_start_date,is_active,monthly_spend,primary_device,household_size,created_at
user_00178,daniellegarcia@example.com,Mark,Young,39,Female,USA,Georgia,Lake Nicole,Premium,18-01-2025,TRUE,10.85,Desktop,1,50:40.8
user_00179,johnjones@example.com,Jennifer,Cruz,48,Male,USA,New Jersey,South Trevor,Basic,21-08-2023,TRUE,20.2,Gaming Console,8,59:14.8
user_00180,franciscojones@example.org,Andrew,Lynn,22,Male,Canada,British Columbia,Georgefurt,Basic,12-10-2024,TRUE,19.68,Mobile,1,52:24.1
user_00181,reynoldsdesiree@example.net,Eric,Rivera,47,Female,USA,Indiana,Terryside,Standard,26-07-2024,TRUE,6.95,Gaming Console,2,33:57.5
user_00182,farmstrong@example.org,Michael,Miller,26,Female,USA,Maryland,North Anthony,Basic,01-07-2024,TRUE,9.86,Laptop,1,18:44.0
user_00183,kristen77@example.net,Christopher,Lopez,22,Male,USA,Indiana,Jacobton,Premium,26-11-2023,FALSE,1.59,Desktop,3,14:55.7
user_00184,hernandezheather@example.org,Elizabeth,Arellano,19,Female,USA,Indiana,Port Paulhaven,Premium,25-06-2025,TRUE,25.16,Mobile,3,31:13.0
user_00185,zevans@example.net,Wayne,Martinez,,Male,USA,Georgia,East Teresa,Basic,18-12-2022,TRUE,37.61,Smart TV,6,34:16.3
user_00186,wendyburton@example.net,Luis,Miller,39,Male,USA,Maryland,Melissahaven,Premium+,03-05-2025,TRUE,7.45,Laptop,,50:04.6
user_00187,perryeddie@example.net,Sara,Floyd,12,Female,USA,California,Bakerfort,Premium,12-09-2022,FALSE,14.16,Desktop,1,48:40.5
user_00188,fosternatasha@example.net,Brandon,Mccall,42,Female,USA,Tennessee,West Lisaport,Standard,05-06-2023,TRUE,22.96,Mobile,2,55:57.4
user_00189,dennismccann@example.com,Joseph,Jacobs,21,Male,USA,Arizona,South Jason,Premium,22-10-2024,TRUE,,Mobile,4,12:59.3
user_00190,collinswilliam@example.org,Glenn,Hood,34,Male,Canada,Newfoundland and Labrador,South Brentstad,Basic,29-05-2023,TRUE,18.15,Desktop,1,08:31.0
user_00191,allentracy@example.com,Susan,Matthews,42,Female,USA,New York,Frankview,Standard,10-06-2023,TRUE,17.15,Desktop,,22:46.6
user_00192,deborahbyrd@example.com,William,Wells,,Female,USA,Washington,New Lauren,Premium,05-05-2023,TRUE,6.43,Laptop,3,49:42.3
user_00193,wwoodard@example.com,Jeffery,Byrd,,Male,USA,Texas,North Williamstad,Standard,25-06-2023,TRUE,36.86,Desktop,4,06:08.3
user_00194,danielle44@example.net,Jacob,Yoder,36,Male,Canada,Manitoba,Erintown,Basic,30-07-2025,TRUE,35.16,Mobile,2,59:58.3
user_00195,ldoyle@example.net,Matthew,Parks,23,Female,USA,Massachusetts,Williamburgh,Premium,19-06-2023,TRUE,43.11,Gaming Console,4,16:30.3
user_00196,staceylam@example.net,Jeffrey,Garner,20,Male,Canada,Prince Edward Island,Frenchmouth,Standard,14-05-2023,TRUE,17.27,Gaming Console,3,20:07.1
user_00197,obrown@example.net,Thomas,Mason,30,Male,USA,Washington,Robertberg,Standard,24-07-2025,TRUE,,Desktop,4,19:29.2
user_00198,lesliebaldwin@example.org,Marvin,Edwards,32,Other,USA,Ohio,South Joshuaburgh,Standard,20-01-2024,TRUE,5.45,Mobile,,43:00.9
user_00199,epowell@example.com,Benjamin,Cross,46,Prefer not to say,USA,Florida,Katherinehaven,Standard,21-08-2022,TRUE,7.38,Gaming Console,1,51:13.9
user_00200,heathercooper@example.org,Patrick,Jackson,36,Male,USA,New Jersey,Stacymouth,Standard,20-11-2023,FALSE,4.73,Tablet,6,38:01.2
user_00201,karen26@example.org,Jeffrey,Clark,49,Female,USA,Ohio,North Michael,Premium,17-09-2023,TRUE,9.81,Desktop,3,27:38.0
user_00202,stanleydesiree@example.org,Hannah,Wallace,41,Female,USA,Indiana,Thomasberg,Standard,01-09-2024,TRUE,12.97,Laptop,,14:09.4
user_00203,cindy26@example.org,Justin,Jimenez,23,Female,USA,California,Marieborough,Premium,10-09-2024,TRUE,13.98,Smart TV,3,04:53.9
user_00204,haleycastillo@example.org,Alexander,Meadows,20,Other,USA,Texas,North Kimberly,Premium,03-10-2024,TRUE,12.74,Tablet,3,55:44.5
user_00205,shinton@example.com,Brendan,Sawyer,52,Female,USA,Massachusetts,Lauriemouth,Basic,19-10-2024,TRUE,13.93,Desktop,1,08:38.5
user_00206,christianelizabeth@example.org,Michael,Friedman,39,Male,USA,Arizona,West Lisaburgh,Standard,15-10-2023,FALSE,6.42,Laptop,4,09:47.2
user_00207,pmarsh@example.org,David,Jarvis,,Female,USA,Florida,South Rhondafort,Basic,16-02-2023,TRUE,24.66,Mobile,1,35:37.8
user_00208,timothyfreeman@example.com,Brandon,Pena,36,Male,USA,New Jersey,Lake Morgan,Premium,19-11-2023,TRUE,3.31,Smart TV,2,07:54.8
user_00209,marygrant@example.net,Alexander,Wagner,2,Female,Canada,New Brunswick,Boothland,Basic,19-07-2023,TRUE,,Tablet,2,52:05.6
user_00210,andreagray@example.org,Stephen,Miller,30,Male,Canada,Ontario,Stewartfort,Premium,22-11-2022,TRUE,14.28,Gaming Console,3,58:28.5
user_00211,connersylvia@example.net,Pamela,Pena,35,Prefer not to say,USA,North Carolina,Michaelton,Standard,12-02-2025,FALSE,33.88,Desktop,2,08:09.0
user_00212,jennifer11@example.net,Aaron,Gallegos,21,Male,Canada,Prince Edward Island,Jacquelineton,Premium,23-01-2024,TRUE,10.87,Mobile,,29:20.0
user_00213,davidphelps@example.org,Makayla,Love,39,,USA,Florida,Williamsshire,Standard,25-11-2024,TRUE,10.51,Tablet,5,44:57.4
user_00214,vsmith@example.org,Mary,Glass,,Female,USA,North Carolina,Lake Lisa,Standard,30-09-2023,TRUE,1,Mobile,1,25:01.9
user_00215,spetty@example.org,Raymond,Waller,38,Male,USA,Wisconsin,East Robert,Premium,11-02-2025,TRUE,18.18,Smart TV,4,03:05.4
user_00216,jasonklein@example.net,Samantha,Zavala,29,Male,USA,Massachusetts,Jenniferstad,Basic,01-05-2024,TRUE,16.65,Laptop,,27:43.0
user_00217,hstokes@example.org,Oscar,Santiago,32,Female,Canada,Nova Scotia,Karenburgh,Standard,19-08-2024,TRUE,8.09,Smart TV,2,09:03.0
user_00218,karenjohnson@example.com,Christina,Newton,33,,USA,Arizona,New Kristen,Basic,30-08-2024,FALSE,16.68,Gaming Console,3,43:21.8
user_00219,rfrye@example.com,Alexander,Harris,15,Female,USA,Texas,Lake Janet,Standard,06-11-2024,TRUE,11.49,Gaming Console,5,14:25.8
user_00220,shane12@example.org,Nicholas,Ramirez,24,Female,USA,Tennessee,East Brandy,Premium+,08-08-2022,TRUE,24.08,Gaming Console,4,35:25.3
user_00221,hernandezmarcus@example.org,Tracy,Jones,41,Female,USA,Missouri,East Abigail,Basic,31-10-2023,TRUE,,Smart TV,2,36:36.7
user_00222,elizabethrivera@example.com,Stephanie,Barajas,36,Male,USA,New Jersey,Lake Michaelbury,Standard,17-06-2025,TRUE,7.64,Mobile,3,45:16.1
user_00223,uscott@example.com,Rhonda,Robertson,,Prefer not to say,USA,North Carolina,Williamsborough,Premium,16-02-2024,TRUE,8.77,Tablet,8,43:13.4
user_00224,clarkcrystal@example.org,Mary,Medina,45,Male,Canada,Manitoba,Lake Ginatown,Premium,25-09-2024,TRUE,16.26,Smart TV,1,15:13.6
user_00225,lauragrant@example.net,Rhonda,Hughes,43,Male,USA,Georgia,Stewartfurt,Standard,10-03-2024,TRUE,24.73,Desktop,3,23:58.9
user_00226,howardwesley@example.com,Catherine,Hubbard,38,Male,USA,Missouri,Fostertown,Standard,20-01-2023,TRUE,10.85,Mobile,2,09:13.2
user_00227,susan24@example.net,Susan,Spencer,6,Female,USA,North Carolina,North Adamfurt,Premium,01-07-2023,TRUE,7.04,Mobile,5,47:52.4
user_00228,jackjensen@example.com,Danny,York,19,Prefer not to say,USA,Michigan,West Emilyview,Standard,06-03-2023,TRUE,18.57,Smart TV,3,36:12.9
user_00229,emilyyoung@example.com,Rachel,Tucker,20,Male,USA,Arizona,Heatherberg,Premium,03-01-2025,TRUE,10.38,Gaming Console,2,27:09.6
user_00230,kristenjoseph@example.net,Joshua,Taylor,13,Male,USA,North Carolina,Fordstad,Basic,17-01-2024,TRUE,10.3,Smart TV,1,58:09.7
user_00231,michele28@example.org,Jessica,Luna,25,Prefer not to say,USA,Arizona,Port Bonniefurt,Basic,21-04-2025,TRUE,3.57,Desktop,4,27:25.9
user_00232,michaelwalker@example.net,Dennis,Sanders,13,Male,USA,Tennessee,Port Tamara,Premium,08-11-2024,FALSE,21.77,Gaming Console,2,04:34.2
user_00233,jillwebb@example.com,Jeffery,Hall,40,,USA,Massachusetts,Jimborough,Standard,01-10-2023,TRUE,20.37,Laptop,3,06:41.4
user_00234,dakota84@example.net,Beth,Bennett,48,Male,Canada,Prince Edward Island,Brianaland,Premium,18-09-2023,TRUE,32.33,Desktop,1,51:56.0
user_00235,tommy79@example.org,Scott,Jones,51,Female,USA,North Carolina,East Jacob,Premium,22-05-2024,TRUE,,Smart TV,3,04:39.4
user_00236,jennifer77@example.com,Brittany,Johnson,26,Female,USA,New Jersey,New Brittany,Premium,21-06-2024,TRUE,15.05,Smart TV,1,14:52.8
user_00237,jacksonsandra@example.net,Carol,Johns,23,Male,USA,New Jersey,East Shanefort,Premium,04-02-2023,TRUE,26.57,Mobile,2,06:58.1
user_00238,gary57@example.net,Jerry,Anderson,27,Other,USA,Virginia,New Michele,Standard,23-01-2025,TRUE,1.94,Laptop,2,24:47.1
user_00239,davisdonna@example.net,Penny,Boyd,49,Male,USA,Texas,Lake Alyssabury,Standard,14-12-2024,TRUE,,Desktop,3,21:26.3
user_00240,eanderson@example.org,Justin,Scott,44,Male,USA,Florida,New Alexandrahaven,Basic,17-09-2023,TRUE,28.4,Mobile,4,05:12.0
user_00241,jcox@example.com,Jose,Cunningham,21,Female,USA,Illinois,Fischerchester,Premium,13-02-2023,TRUE,9.01,Tablet,1,21:14.5
user_00242,kim62@example.net,Julie,Logan,,Male,USA,Arizona,East Williammouth,Standard,25-01-2023,TRUE,2.03,Desktop,2,25:06.7
user_00243,bfrost@example.org,Jose,Miller,31,,USA,Florida,Ariasfurt,Premium,19-09-2024,TRUE,12.26,Gaming Console,3,26:49.0
user_00244,mgonzales@example.net,James,Gilbert,40,Female,USA,Indiana,Johntown,Basic,05-11-2022,TRUE,9.34,Desktop,1,58:05.6
user_00245,msullivan@example.net,Jillian,Calhoun,47,Female,USA,Arizona,Michaelview,Standard,27-05-2024,TRUE,4.18,Desktop,2,37:01.9
user_00246,greenrichard@example.org,Wesley,Arroyo,37,Male,USA,New Jersey,Heatherfurt,Premium,22-11-2024,TRUE,5.17,Tablet,2,39:22.1
user_00247,bmosley@example.com,Jonathan,Schultz,21,Female,USA,Pennsylvania,Port Leslie,Standard,19-02-2024,TRUE,16.27,Desktop,,18:50.1
user_00248,justinross@example.net,Charles,Woods,56,Female,USA,Pennsylvania,New Joseph,Standard,30-01-2024,FALSE,17.62,Gaming Console,3,54:26.9
user_00249,jamie33@example.net,Eric,Wilson,35,Female,USA,Illinois,Austinside,Premium,16-02-2025,TRUE,22.56,Smart TV,5,33:30.9
user_00250,travis84@example.com,Karen,Brown,37,Male,Canada,Quebec,Ayerston,Premium,07-10-2023,TRUE,,Laptop,,42:15.7
user_00251,astewart@example.org,Nicolas,Nguyen,52,Female,USA,California,New Jose,Basic,31-12-2023,FALSE,20.45,Mobile,2,30:07.5
user_00252,sclark@example.com,Melissa,Hayes,,Female,USA,New Jersey,Port Cory,Standard,30-12-2024,TRUE,27.96,Tablet,2,16:58.4
user_00253,laurenrodgers@example.com,Gregory,Taylor,41,Prefer not to say,Canada,British Columbia,Evansside,Premium,12-10-2023,TRUE,375.3,Desktop,1,29:08.4
user_00254,gcombs@example.com,Jordan,Castro,41,Female,Canada,Newfoundland and Labrador,Andrewville,Premium,09-03-2025,TRUE,13.06,Laptop,2,22:37.1
user_00255,michael87@example.net,Pamela,Austin,24,,USA,Florida,Port Gary,Premium,07-11-2023,TRUE,7.22,Laptop,4,28:24.7
user_00256,martinjeremy@example.com,Jennifer,Nelson,39,Female,USA,Texas,Juliehaven,Premium,29-10-2023,TRUE,10.65,Gaming Console,2,08:25.0
user_00257,ebonyshepard@example.net,Jason,Garcia,47,Female,USA,Ohio,Kelleytown,Standard,27-02-2024,TRUE,13.96,Smart TV,4,43:35.6
user_00258,penanicole@example.com,John,Ramos,38,Female,USA,Michigan,New Mary,Premium,09-09-2022,TRUE,859.24,Laptop,2,03:06.9
user_00259,imcdonald@example.com,Derek,Garza,44,Male,USA,New York,Millsside,Premium,24-04-2025,TRUE,1.95,Mobile,4,29:45.4
user_00260,aparker@example.com,Kevin,Mills,35,Male,USA,Indiana,Justinside,Basic,24-08-2024,TRUE,10.23,Smart TV,,05:56.6
user_00261,albert64@example.net,Laura,Lopez,,Male,Canada,Newfoundland and Labrador,Wrightfurt,Standard,31-03-2023,TRUE,27.01,Desktop,2,26:22.2
user_00262,justin84@example.com,Melissa,Taylor,27,Female,USA,Virginia,Williamsonview,Basic,23-02-2023,TRUE,22.5,Mobile,1,48:18.4
user_00263,teresacampbell@example.org,Jessica,Davis,36,,USA,New Jersey,Robinsonchester,Premium+,10-12-2024,TRUE,,Desktop,2,24:59.0
user_00264,riveramegan@example.org,Joseph,Jones,37,Male,USA,Pennsylvania,East Paula,Standard,13-01-2025,FALSE,13.51,Gaming Console,,56:57.9
user_00265,cwise@example.org,James,Boyd,30,Female,USA,Ohio,Priceport,Premium,22-01-2023,TRUE,34.66,Tablet,,55:22.8
user_00266,timothy43@example.com,Michelle,Mcpherson,47,Male,USA,New York,Nguyenburgh,Basic,03-05-2024,TRUE,37.67,Laptop,7,01:37.8
user_00267,perkinshannah@example.net,Nathan,Wright,65,Male,USA,Georgia,Lake Christineton,Basic,26-08-2023,TRUE,5.49,Gaming Console,3,42:52.9
user_00268,tonystewart@example.net,Linda,Quinn,32,Female,USA,Michigan,Howardberg,Standard,12-04-2025,TRUE,5.47,Desktop,2,02:00.4
user_00269,llopez@example.net,Mario,Hill,21,Female,Canada,Prince Edward Island,New Ericport,Premium,17-03-2024,TRUE,28.47,Tablet,,37:18.3
user_00270,nicoleharvey@example.com,Malik,Barrett,32,Male,USA,Massachusetts,New Felicia,Basic,03-06-2024,TRUE,15.42,Mobile,,26:11.9
user_00271,davisdonna@example.org,Gregory,Harris,37,Female,USA,Virginia,North Anthony,Basic,23-07-2024,FALSE,13.87,Smart TV,,30:38.5
user_00272,smithsamantha@example.net,Sarah,Mcdonald,39,Other,USA,New York,Angelachester,Premium,19-12-2024,TRUE,20.08,Laptop,1,15:42.9
user_00273,navarromary@example.org,Susan,Garcia,37,,Canada,Newfoundland and Labrador,Lopezhaven,Premium,17-04-2024,TRUE,,Smart TV,2,42:39.0
user_00274,mirandabarbara@example.net,Jacqueline,Andrade,21,Prefer not to say,USA,Michigan,New Richard,Standard,22-07-2024,FALSE,5.79,Tablet,2,43:41.7
user_00275,megan66@example.net,Charlene,Brooks,50,Female,USA,Wisconsin,Suzannemouth,Basic,02-08-2022,TRUE,6.04,Mobile,1,46:25.6
user_00276,victoriaturner@example.com,Jason,Smith,,Male,USA,New Jersey,North Benjamin,Premium,20-01-2023,TRUE,8.47,Gaming Console,1,58:25.8
user_00277,jonathanevans@example.net,Ashley,Navarro,19,Female,USA,Maryland,Thompsonshire,Premium,15-05-2024,FALSE,15.41,Desktop,1,27:48.8
user_00278,deleonsandra@example.com,Nichole,Butler,30,Prefer not to say,Canada,Quebec,Lake Denise,Basic,26-06-2024,FALSE,20.38,Tablet,7,06:36.2
user_00279,amber25@example.net,Eric,Maddox,45,Male,USA,New Jersey,South Keith,Standard,11-01-2023,TRUE,12.52,Laptop,4,24:15.0
user_00280,zbaker@example.net,Kim,Gill,25,Prefer not to say,Canada,Quebec,South Randall,Premium+,08-04-2024,TRUE,37.28,Gaming Console,4,55:12.1
user_00281,kmorris@example.org,Emily,Diaz,53,Prefer not to say,USA,California,Melvintown,Premium,03-02-2023,FALSE,11.18,Desktop,1,37:41.7
user_00282,scottglass@example.org,Gina,Todd,29,Female,USA,Michigan,Lake Brianberg,Premium,17-08-2022,TRUE,18.78,Desktop,2,28:01.3
user_00283,riverajody@example.org,Amy,Dunn,77,Female,USA,Michigan,South Brandyhaven,Premium,08-05-2023,TRUE,,Tablet,6,28:33.0
user_00284,marshallsierra@example.org,Donna,Lin,,Male,USA,Arizona,Michellefurt,Premium,10-07-2025,FALSE,1.72,Laptop,,04:07.9
user_00285,lopezvincent@example.com,Bernard,Cook,,Prefer not to say,USA,New Jersey,North Michael,Basic,26-08-2023,TRUE,22.62,Laptop,3,14:06.3
user_00286,garrettnatasha@example.org,Jeremiah,Prince,13,Female,USA,Missouri,Lake Patrickbury,Basic,22-04-2023,TRUE,6.91,Mobile,5,33:42.0
user_00287,shane23@example.net,Bianca,Huffman,18,Male,USA,New York,South Wendy,Standard,21-07-2024,TRUE,,Gaming Console,1,58:44.3
user_00288,lonniehobbs@example.net,Kathy,Ali,34,Male,USA,Massachusetts,Reeseview,Premium,02-12-2024,TRUE,27.12,Desktop,4,59:27.9
user_00289,catherine93@example.net,Jerry,Howard,0,,USA,Florida,New Meghan,Standard,20-09-2024,FALSE,30.82,Desktop,4,46:23.4
user_00290,kwells@example.org,Antonio,Schaefer,26,Male,USA,Illinois,Lake Emily,Standard,09-11-2024,TRUE,5.31,Laptop,2,22:02.2
user_00291,dwatts@example.org,Richard,Franklin,43,Male,Canada,Alberta,Phillipshire,Standard,23-02-2024,TRUE,18.7,Tablet,2,55:50.2
user_00292,aprilfoster@example.net,Angela,Lee,53,Female,USA,Tennessee,Wilkersonport,Basic,31-01-2023,TRUE,2.29,Tablet,2,27:21.7
user_00293,stevenlucas@example.org,Hector,Long,43,Male,USA,Indiana,Johnsonmouth,Premium,26-03-2025,TRUE,3.05,Smart TV,4,10:34.8
user_00294,davisjasmin@example.net,Christopher,Acosta,48,Female,USA,Indiana,Pierceton,Premium+,27-04-2025,TRUE,26.48,Gaming Console,2,06:53.9
user_00295,kaylawilliams@example.com,Jessica,Roberts,,Male,USA,North Carolina,East Susantown,Premium+,15-08-2022,FALSE,4.89,Laptop,3,40:34.6
user_00296,lyoung@example.net,Shawn,Miller,33,Female,USA,California,New Joshua,Standard,24-09-2022,FALSE,1.59,Tablet,4,43:26.5
user_00297,thomasantonio@example.net,Mark,Williams,34,,USA,California,East Emily,Premium,26-06-2025,TRUE,18.6,Smart TV,3,04:40.2
user_00298,marcus61@example.com,Kelly,Martinez,43,Male,USA,Pennsylvania,Alisonhaven,Premium,02-09-2024,TRUE,18.17,Tablet,5,02:37.3
user_00299,mramsey@example.net,Ronald,Green,17,Female,Canada,Alberta,New Anna,Standard,23-01-2024,TRUE,,Tablet,5,38:36.5
user_00300,tiffany01@example.org,Colleen,Mclaughlin,36,Male,Canada,British Columbia,Gutierrezmouth,Standard,07-04-2024,TRUE,7.76,Smart TV,2,46:46.7
user_00301,jonathan14@example.com,Katie,Jennings,29,Female,Canada,Manitoba,Ramseytown,Standard,02-03-2023,TRUE,2.33,Laptop,7,08:29.2
user_00302,probles@example.org,Eric,Mcclain,21,Male,Canada,Nova Scotia,Bowerschester,Premium,02-02-2025,TRUE,19.47,Mobile,6,08:49.3
user_00303,clarkgina@example.com,Tara,Pittman,35,Male,Canada,New Brunswick,Simsburgh,Premium+,23-02-2023,TRUE,6.93,Desktop,1,09:16.5
user_00304,jennifer46@example.org,Natalie,Hayes,22,Male,USA,Indiana,New Kevin,Standard,16-09-2023,TRUE,2.48,Laptop,3,27:50.1
user_00305,zhunter@example.com,James,Oconnor,21,Other,USA,New Jersey,Douglasville,Basic,14-03-2023,TRUE,17.22,Tablet,3,49:55.0
user_00306,collinsbradley@example.net,Mathew,Garcia,24,Female,USA,Texas,New Katherineborough,Standard,09-03-2023,TRUE,34.71,Tablet,2,49:21.4
user_00307,rlambert@example.org,Joshua,Mullen,42,Male,USA,New York,New Michael,Premium,26-05-2023,TRUE,,Laptop,,30:43.6
user_00308,collinspatricia@example.net,Brent,Ruiz,,Prefer not to say,USA,Ohio,South Brianchester,Standard,14-02-2023,TRUE,2.61,Gaming Console,7,06:33.2
user_00309,lisa81@example.com,Christopher,Davis,25,Female,USA,Maryland,Ruizbury,Basic,02-03-2025,TRUE,29.46,Laptop,2,28:10.6
user_00310,hollyortega@example.com,Tony,Alvarez,59,Female,Canada,Prince Edward Island,Murrayburgh,Standard,20-11-2024,TRUE,19.72,Laptop,,23:12.5
user_00311,nguyendebra@example.com,Richard,Allen,24,Male,USA,Arizona,South Patrick,Standard,18-03-2023,TRUE,,Tablet,3,00:59.3
user_00312,amy32@example.net,Jodi,Wilson,32,Female,USA,Michigan,Angelamouth,Standard,05-07-2023,TRUE,24.84,Gaming Console,4,11:01.3
user_00313,pmurphy@example.net,Christopher,Clay,33,Other,Canada,New Brunswick,Lake Edward,Premium,03-10-2023,TRUE,7.9,Laptop,5,11:31.6
user_00314,ashley46@example.net,Veronica,Carr,32,,Canada,Quebec,Port Kelly,Standard,15-04-2025,TRUE,34.68,Laptop,3,52:08.7
user_00315,callahanmichelle@example.org,Jacqueline,Garrett,29,Male,USA,Massachusetts,Jamesside,Standard,28-07-2024,TRUE,2.12,Gaming Console,1,49:30.4
user_00316,mary24@example.net,Dennis,Wong,29,Female,USA,California,Barrettberg,Standard,30-12-2022,TRUE,34.49,Desktop,4,22:12.9
user_00317,shawncoleman@example.com,Michael,Coleman,37,,Canada,Quebec,Bradfordbury,Basic,26-10-2023,TRUE,15.11,Laptop,2,38:54.8
user_00318,hbush@example.net,Suzanne,Thomas,36,Male,USA,Wisconsin,Blackhaven,Premium,27-04-2023,TRUE,14.67,Smart TV,3,58:41.7
user_00319,bergeramanda@example.org,Shawn,Berry,,Male,Canada,Ontario,Gomezport,Premium,01-02-2023,TRUE,10.59,Desktop,,04:15.4
user_00320,sotobelinda@example.net,Diana,Lamb,7,Male,Canada,Nova Scotia,Toddberg,Standard,20-02-2025,TRUE,5.13,Gaming Console,2,56:50.2
user_00321,michaela01@example.net,Renee,Hopkins,47,Female,USA,Washington,West Kimberly,Basic,15-01-2024,TRUE,25.25,Tablet,4,39:43.0
user_00322,caitlinunderwood@example.com,Kaylee,Guerrero,26,Male,Canada,Prince Edward Island,New Jessica,Standard,30-09-2022,TRUE,10.58,Gaming Console,2,51:52.9
user_00323,jacksonraymond@example.com,Julie,James,35,Female,USA,Georgia,Bakerhaven,Premium,15-08-2022,TRUE,,Mobile,1,21:39.1
user_00324,davisamanda@example.com,Cheryl,Rogers,62,Male,USA,Missouri,West Destinyfurt,Premium+,26-11-2024,TRUE,33.35,Desktop,,08:19.6
user_00325,erica25@example.net,Emily,Smith,29,Female,USA,Indiana,Lake Seanbury,Standard,05-05-2023,TRUE,3.98,Smart TV,3,57:00.7
user_00326,maysdiane@example.org,Jean,Miller,,Female,Canada,British Columbia,Douglasshire,Standard,10-04-2025,TRUE,25.88,Smart TV,2,43:59.1
user_00327,fowlersandra@example.com,Heather,Scott,10,Female,Canada,Newfoundland and Labrador,Kimberlyfurt,Standard,01-08-2023,TRUE,11.49,Desktop,2,39:54.5
user_00328,scottvasquez@example.org,Gregory,Rodriguez,50,Other,USA,Arizona,New Dawn,Standard,24-09-2024,TRUE,9.15,Laptop,1,26:20.1
user_00329,kimberly07@example.org,Sarah,Adams,28,Male,Canada,Alberta,Andrewshaven,Premium,08-01-2024,TRUE,15.64,Tablet,1,53:20.9
user_00330,aaronfinley@example.com,Ashley,Cook,20,Male,USA,Florida,Brownland,Standard,09-03-2024,TRUE,3.18,Mobile,2,29:12.5
user_00331,deborah28@example.org,Donna,Dominguez,102,Male,Canada,Quebec,Tommouth,Premium,02-01-2023,TRUE,49.16,Smart TV,3,42:44.5
user_00332,yprice@example.net,Victor,Levy,9,Female,USA,Pennsylvania,West Brianton,Premium,09-12-2022,TRUE,,Laptop,4,29:47.9
user_00333,sandyjohnson@example.org,Desiree,Meadows,,Male,USA,North Carolina,Lake Deborah,Standard,06-02-2023,TRUE,2.66,Mobile,5,51:04.9
user_00334,lcarr@example.org,Danny,Brown,26,Female,USA,Michigan,Rogersfurt,Standard,12-12-2022,TRUE,2.35,Desktop,2,37:53.4
user_00335,watkinsmatthew@example.org,Donald,Jackson,46,Female,USA,Virginia,South John,Premium,26-12-2022,TRUE,24.34,Mobile,6,04:41.0
user_00336,amiller@example.org,Jasmine,Butler,61,Female,USA,Illinois,East Douglas,Standard,26-02-2024,TRUE,19.62,Desktop,3,24:55.1
